Book ID,Section ID,方志,部,Book Year,Edition Year,方志地點,經度(x),緯度(y),Description,賦役,田土種類,單位,數字,年號,官民,分,地名,分單位,米,鈔,則
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一十六萬三十二百四十九,宣德七年,,一,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,四萬四千五百八十四,宣德七年,,七,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬二千七百一十,宣德七年,,八,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬八千三百三十六,宣德七年,,六,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,七千二百七十九,宣德七年,,三,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬二千九十三,宣德七年,,一,陽江,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬九千九百七十八,宣德七年,,,德慶,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬一千二百三十三,宣德七年,,七,瀧水,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,四千九百六十二,宣德七年,,七,封,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二千六十九,宣德七年,,六,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三萬九千四百七十,成化八年,,,,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,一萬二千五百八十七,成化八年,,,高要,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五千二百四十八,成化八年,,,四會,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千二百六十六,成化八年,,,新興,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,六千二,成化八年,,,陽春,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五千八百三十,成化八年,,,陽江,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五千一百七十八,成化八年,,,德慶,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三千四百七,成化八年,,,瀧水,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,一千三百八十四,成化八年,,,封,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五百六十四,成化八年,,,開建,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一百一,成化八年,,一,,合,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,五十一,成化八年,,一,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,成化八年,,八,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,五,成化八年,,六,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,二,成化八年,,五,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,成化八年,,四,陽江,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,六,成化八年,,一,德慶,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,成化八年,,一,瀧水,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一十九,成化八年,,四,封,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,三,成化八年,,一,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一十六萬五千三十六,成化八年,,六,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,四萬五千九百六十九,成化八年,,六,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬二千六百,成化八年,,,四會,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八千四百三十七,成化八年,,一,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,七千二百七十九,成化八年,,三,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬二千九十三,成化八年,,一,陽江,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬七十七,成化八年,,,德慶,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬一千三百三十三,成化八年,,六,瀧水,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,五千三十八,成化八年,,七,封,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二千八十四,成化八年,,二,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三萬七千五百一十五,嘉靖十一年,,,,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,八千四百三十七,嘉靖十一年,,,高要,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五千二百五十八,嘉靖十一年,,,四會,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千三百九十七,嘉靖十一年,,,新興,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千九,嘉靖十一年,,六十一,陽春,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,四千六百六十一,嘉靖十一年,,,陽江,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千四十,嘉靖十一年,,,高明,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千一百六十二,嘉靖十一年,,,恩平,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五千一百八十二,嘉靖十一年,,,德慶,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三千四百七,嘉靖十一年,,,瀧水,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,一千三百八十七,嘉靖十一年,,,封,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五百七十,嘉靖十一年,,,開建,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一百四,嘉靖十一年,,九,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,五十一,嘉靖十一年,,三,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,八,嘉靖十一年,,六,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,嘉靖十一年,,七,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,二,嘉靖十一年,,九,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,三,嘉靖十一年,,六,陽江,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,無,,嘉靖十一年,,,高明,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一,嘉靖十一年,,三,恩平,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,六,嘉靖十一年,,一,德慶,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,嘉靖十一年,,一,瀧水,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一十九,嘉靖十一年,,四,封,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,三,嘉靖十一年,,一,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一十六萬一千四百八十五,嘉靖十一年,,七,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石;石,三萬一千五十七;萬二千八百五十一,嘉靖十一年,,八;五,高要,斗;斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬七百八十一,嘉靖十一年,,,新興,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,七千三百一,嘉靖十一年,,六,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八千五十九,嘉靖十一年,,,陽江,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八百五十九,嘉靖十一年,,一十一,高明,合,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬二千一百三十一,嘉靖十一年,,四,恩平,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬四九,嘉靖十一年,,,德慶,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬一千二百三十四,嘉靖十一年,,九,瀧水,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,五千五十五,嘉靖十一年,,七,封,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二千一百二,嘉靖十一年,,五,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三萬八千五百四十九,二十一年,,二十二,,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,石,八千四百四十,二十一年,,,高要,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,項,五千二百八十四,二十一年,,八十,四會,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千三百九十七,二十一年,,二十一,新興,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千一十,二十一年,,一十,陽春,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,四千六百六十二,二十一年,,八十七,陽江,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三千三十八,二十一年,,八十六,高明,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,二千一百六十三,二十一年,,三十一,恩平,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五千一百八十二,二十一年,,二十六,德慶,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,三千四百七,二十一年,,五十九,瀧水,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,一千三百八十六,二十一年,,九十四,封,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣,,頃,五百七十,二十一年,,五十三,開建,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一百五,二十一年,,一,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,五十一,二十一年,,三,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,八,二十一年,,八,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,二十一年,,七十一,新興,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,二,二十一年,,五,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,三,二十一年,,六,陽江,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,無,,二十一年,,,高明,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一,二十一年,,三,恩平,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,六,二十一年,,一,德慶,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,二十一年,,一,瀧水,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一十九,二十一年,,四,封川,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,,,二十一年,,,開建,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一十六萬一千六百三十,二十一年,,二,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,三萬一千八十三,二十一年,,七,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬二千九百五十九,二十一年,,二,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬七百八十二,二十一年,,二,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,七千二百四,二十一年,,三,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八千六十五,二十一年,,三,陽江,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八百五十九,二十一年,,一,高明,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬二千一百三十二,二十一年,,四,恩平,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬五十,二十一年,,六,德慶,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬一千二百三十四,二十一年,,九,瀧水,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,五千五十五,二十一年,,七,封,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二千一百二,二十一年,,七,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,三萬八千五百六十五,三十一年,,四十七,,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,八千四百五十六,三十一年,,九,高要,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,五千二百六十四,三十一年,,一十,四會,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,二十三百九十七,三十一年,,五十四,新興,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,二千一十,三十一年,,八十六,陽春,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,四千六百六十三,三十一年,,六十四,陽江,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,三千三十九,三十一年,,一十二,高明,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,二千一百六十三,三十一年,,,恩平,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,五千一百八十四,三十一年,,九,德慶,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,三千四百七,三十一年,,六十一,瀧水,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,一千三百八十六,三十一年,,九十四,封,畝,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,田地山塘灣湖,,頃,五百七十一,三十一年,,,開建,,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一百七,三十一年,,八,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,五十一,三十一年,,三,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一十一,三十一年,,五,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,三十一年,,七,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,二,三十一年,,五,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,三,三十一年,,六,陽江,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,六,三十一年,,一,德慶,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,四,三十一年,,一,瀧水,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,一十九,三十一年,,四,封州,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,夏稅米,,石,三,三十一年,,一,開建,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一十六萬一千七百一十五,三十一年,,九,,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,三萬一千一百二十九,三十一年,,七,高要,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬二千九百六十五,三十一年,,八,四會,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,二萬七百八十五,三十一年,,四,新興,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,七千三百一十九,三十一年,,二,陽春,斗,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八千六十八,三十一年,,一,陽江,升,,,
97507,5314997,廣東通志,肇慶府戶口至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_肇慶府戶口至土產,秋糧,,石,一萬八百六十,三十一年,,四,高明,斗,,,
